Name,Version,Need Pedigree Review,Reason,Review Level,License Types,Declared License,License Status,Path,Short Name,Previously Declared,Repository URL,Copyright
object.getownpropertydescriptors,2.0.3,false,Previously pedigree reviewed,2,MIT,MIT,Approved,object.getownpropertydescriptors,object.getownpropertydescriptors,,https://github.com/ljharb/object.getownpropertydescriptors,Copyright (c) 2015 Jordan Harband
object.omit,2.0.1,false,Exempt - Version closely related to 2.0.0,2,MIT,MIT,Approved,object.omit,object.omit,,https://github.com/jonschlinkert/object.omit,Copyright (c) 2014-2016- Jon Schlinkert
object.pick,1.3.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,object.pick,object.pick,,https://github.com/jonschlinkert/object.pick,Copyright (c) 2014-2016- Jon Schlinkert.
obuf,1.1.2,false,Previously pedigree reviewed,2,MIT,MIT,Approved,obuf,obuf,,https://github.com/indutny/offset-buffer,Copyright Fedor Indutny- 2015.
on-finished,2.3.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,@kui-shell/proxy/app/node_modules/on-finished,on-finished,,,Copyright (c) 2013 Jonathan Ong <me@jongleberry.com>
on-headers,1.0.2,false,Previously pedigree reviewed,2,MIT,MIT,Approved,@kui-shell/proxy/app/node_modules/on-headers,on-headers,,,Copyright (c) 2014 Douglas Christopher Wilson
once,1.4.0,false,Previously pedigree reviewed,2,ISC,ISC,Approved,fsevents/node_modules/once,once,,https://github.com/isaacs/once,Copyright (c) Isaac Z. Schlueter and Contributors
opn,5.5.0,false,Exempt - Expected license matched,2,MIT,MIT,Approved,opn,opn,,https://github.com/sindresorhus/opn,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
original,1.0.2,false,Exempt - Version closely related to 1.0.0,2,MIT,MIT,Approved,original,original,,https://github.com/unshiftio/original,Copyright (c) 2015 Unshift.io- Arnout Kazemier-  the Contributors.
os-browserify,0.3.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,os-browserify,os-browserify,,https://github.com/CoderPuppy/os-browserify,Copyright (c) 2017 CoderPuppy
os-homedir,1.0.2,false,Previously pedigree reviewed,2,MIT,MIT,Approved,fsevents/node_modules/os-homedir,os-homedir,,https://github.com/sindresorhus/os-homedir,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
os-locale,1.4.0,false,Exempt - Expected license matched,2,MIT,MIT,Approved,os-locale,os-locale,,https://github.com/sindresorhus/os-locale,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
os-locale,3.1.0,false,Exempt - Expected license matched,2,MIT,MIT,Approved,webpack-cli/node_modules/os-locale,os-locale,,https://github.com/sindresorhus/os-locale,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
os-tmpdir,1.0.2,false,Previously pedigree reviewed,2,MIT,MIT,Approved,fsevents/node_modules/os-tmpdir,os-tmpdir,,https://github.com/sindresorhus/os-tmpdir,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
osenv,0.1.5,false,Previously pedigree reviewed,2,ISC,ISC,Approved,fsevents/node_modules/osenv,osenv,,https://github.com/npm/osenv,Copyright (c) Isaac Z. Schlueter and Contributors
p-defer,1.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,p-defer,p-defer,,https://github.com/sindresorhus/p-defer,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
p-finally,1.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,p-finally,p-finally,,https://github.com/sindresorhus/p-finally,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
p-is-promise,2.1.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,p-is-promise,p-is-promise,,https://github.com/sindresorhus/p-is-promise,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
p-limit,2.2.1,false,Exempt - Version closely related to 2.2.0,2,MIT,MIT,Approved,p-limit,p-limit,NOT FOUND,https://github.com/sindresorhus/p-limit,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
p-locate,3.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,import-local/node_modules/p-locate,p-locate,,https://github.com/sindresorhus/p-locate,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
p-locate,4.1.0,false,Exempt - Expected license matched,2,MIT,MIT,Approved,p-locate,p-locate,,https://github.com/sindresorhus/p-locate,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
p-map,2.1.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,p-map,p-map,,https://github.com/sindresorhus/p-map,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
p-retry,3.0.1,true,New package and not exempt,,MIT,MIT,Approved,p-retry,p-retry,,https://github.com/sindresorhus/p-retry,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
p-try,2.2.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,p-try,p-try,,https://github.com/sindresorhus/p-try,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
package,unknown,true,New version and not exempt,,,,No license information available,resolve/test/resolver/incorrect_main,package,,,
pako,1.0.10,false,Exempt - Version closely related to 1.0.3,2,MIT Zlib,,Approved,pako,pako,,https://github.com/nodeca/pako,Copyright (C) 2014-2017 by Vitaly Puzrin and Andrei Tuputcyn
parallel-transform,1.2.0,false,Exempt - Expected license matched,2,MIT,MIT,Approved,parallel-transform,parallel-transform,NOT FOUND,https://github.com/mafintosh/parallel-transform,Copyright 2013 Mathias Buus
parse-asn1,5.1.5,false,Exempt - Version closely related to 5.1.1,2,ISC,ISC,Approved,parse-asn1,parse-asn1,NOT FOUND,https://github.com/crypto-browserify/parse-asn1,Copyright (c) 2017- crypto-browserify contributors
parse-duration,0.1.1,false,Previously pedigree reviewed,2,,MIT,Approved | Reference Only,parse-duration,parse-duration,,https://github.com/jkroso/parse-duration,
parse-glob,3.0.4,false,Previously pedigree reviewed,2,MIT,MIT,Approved,parse-glob,parse-glob,,https://github.com/jonschlinkert/parse-glob,Copyright (c) 2015- Jon Schlinkert.
parse-ms,2.1.0,true,New package and not exempt,,MIT,MIT,Approved,parse-ms,parse-ms,,https://github.com/sindresorhus/parse-ms,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
parse-passwd,1.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,parse-passwd,parse-passwd,,https://github.com/doowb/parse-passwd,Copyright (c) 2016 Brian Woodward
parseurl,1.3.3,false,Previously pedigree reviewed,2,MIT,MIT,Approved,@kui-shell/proxy/app/node_modules/parseurl,parseurl,,,Copyright (c) 2014 Jonathan Ong <me@jongleberry.com>
pascalcase,0.1.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,pascalcase,pascalcase,,https://github.com/jonschlinkert/pascalcase,Copyright (c) 2015- Jon Schlinkert.
path-browserify,0.0.1,false,Exempt - Version closely related to 0.0.0,2,MIT,MIT,Approved,path-browserify,path-browserify,,https://github.com/substack/path-browserify,
path-dirname,1.0.2,false,Previously pedigree reviewed,2,MIT,MIT,Approved,path-dirname,path-dirname,,https://github.com/es128/path-dirname,Copyright (c) Elan Shanker and Node.js contributors. All rights reserved.
path-exists,3.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,import-local/node_modules/path-exists,path-exists,,https://github.com/sindresorhus/path-exists,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
path-exists,4.0.0,false,Exempt - Expected license matched,2,MIT,MIT,Approved,path-exists,path-exists,,https://github.com/sindresorhus/path-exists,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
path-is-absolute,1.0.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,fsevents/node_modules/path-is-absolute,path-is-absolute,,https://github.com/sindresorhus/path-is-absolute,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
path-is-inside,1.0.2,false,Previously pedigree reviewed,2,KEYWORD MIT UNKNOWN WTFPL,WTFPL,Needs Review,path-is-inside,path-is-inside,,https://github.com/domenic/path-is-inside,Copyright © 2013–2016 Domenic Denicola <d@domenic.me>
path-key,2.0.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,path-key,path-key,,https://github.com/sindresorhus/path-key,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
path-parse,1.0.6,false,Exempt - Version closely related to 1.0.5,2,MIT,MIT,Approved,path-parse,path-parse,,https://github.com/jbgutierrez/path-parse,Copyright (c) 2015 Javier Blanco
path-to-regexp,0.1.7,false,Exempt - Version closely related to 0.1.3,2,MIT,MIT,Approved,@kui-shell/proxy/app/node_modules/path-to-regexp,path-to-regexp,,,Copyright (c) 2014 Blake Embrey (hello@blakeembrey.com)
pbkdf2,3.0.17,false,Previously pedigree reviewed,2,MIT,MIT,Approved,pbkdf2,pbkdf2,,https://github.com/crypto-browserify/pbkdf2,Copyright (c) 2014 Daniel Cousens
pend,1.2.0,false,Previously pedigree reviewed,2,MIT UNKNOWN,MIT,Needs Review,pend,pend,,https://github.com/andrewrk/node-pend,Copyright (c) 2014 Andrew Kelley
performance-now,2.1.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,performance-now,performance-now,,https://github.com/braveg1rl/performance-now,Copyright (c) 2013 Braveg1rl
pify,2.3.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,globby/node_modules/pify,pify,,https://github.com/sindresorhus/pify,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
pify,4.0.1,false,Exempt - Version closely related to 4.0.0,2,MIT,MIT,Approved,pify,pify,,https://github.com/sindresorhus/pify,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
pinkie,2.0.4,false,Exempt - Version closely related to 2.0.1,2,MIT,MIT,Approved,pinkie,pinkie,,https://github.com/floatdrop/pinkie,Copyright (c) Vsevolod Strukchinsky <floatdrop@gmail.com> (github.com/floatdrop)
pinkie-promise,2.0.1,false,Exempt - Version closely related to 2.0.0,2,MIT,MIT,Approved,pinkie-promise,pinkie-promise,,https://github.com/floatdrop/pinkie-promise,Copyright (c) Vsevolod Strukchinsky <floatdrop@gmail.com> (github.com/floatdrop)
pkg-dir,3.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,import-local/node_modules/pkg-dir,pkg-dir,,https://github.com/sindresorhus/pkg-dir,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
pkg-dir,4.2.0,false,Exempt - Expected license matched,2,MIT,MIT,Approved,pkg-dir,pkg-dir,,https://github.com/sindresorhus/pkg-dir,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
portfinder,1.0.25,false,Exempt - Version closely related to 1.0.13,2,MIT UNKNOWN X11,MIT,Needs Review,portfinder,portfinder,NOT FOUND,https://github.com/indexzero/node-portfinder,Copyright (c) 2012 Charlie Robbins
posix-character-classes,0.1.1,false,Previously pedigree reviewed,2,CC-BY-SA-3.0 MIT,MIT,Needs Legal Approval,posix-character-classes,posix-character-classes,,https://github.com/jonschlinkert/posix-character-classes,Copyright (c) 2016-2017- Jon Schlinkert
postcss,7.0.21,false,Exempt - Version closely related to 7.0.17,2,MIT,MIT,Approved,postcss,postcss,NOT FOUND,https://postcss.org/,Copyright 2013 Andrey Sitnik <andrey@sitnik.ru>
postcss-modules-extract-imports,2.0.0,false,Previously pedigree reviewed,2,ISC,ISC,Approved,postcss-modules-extract-imports,postcss-modules-extract-imports,,https://github.com/css-modules/postcss-modules-extract-imports,Copyright 2015 Glen Maddern
postcss-modules-local-by-default,3.0.2,false,Exempt - Expected license matched,2,MIT,MIT,Approved,postcss-modules-local-by-default,postcss-modules-local-by-default,,https://github.com/css-modules/postcss-modules-local-by-default,Copyright 2015 Mark Dalgleish <mark.john.dalgleish@gmail.com>
postcss-modules-scope,2.1.0,false,Previously pedigree reviewed,2,ISC UNKNOWN,ISC,Needs Review,postcss-modules-scope,postcss-modules-scope,,https://github.com/css-modules/postcss-modules-scope,Copyright (c) 2015- Glen Maddern
postcss-modules-values,3.0.0,true,New version and not exempt,,ISC UNKNOWN,ISC,Needs Review,postcss-modules-values,postcss-modules-values,,https://github.com/css-modules/postcss-modules-values,Copyright (c) 2015- Glen Maddern
postcss-selector-parser,6.0.2,false,Previously pedigree reviewed,2,MIT,MIT,Approved,postcss-selector-parser,postcss-selector-parser,,https://github.com/postcss/postcss-selector-parser,Copyright (c) Ben Briggs <beneb.info@gmail.com> (http://beneb.info)
postcss-value-parser,4.0.2,false,Exempt - Version closely related to 4.0.1,2,MIT,MIT,Approved,postcss-value-parser,postcss-value-parser,NOT FOUND,https://github.com/TrySound/postcss-value-parser,Copyright (c) Bogdan Chadkin <trysound@yandex.ru>
prebuild-install,5.3.2,false,Exempt - Expected license matched,2,MIT,MIT,Approved,prebuild-install,prebuild-install,NOT FOUND,https://github.com/prebuild/prebuild-install,Copyright (c) 2015 Mathias Buus
preserve,0.2.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,preserve,preserve,,https://github.com/jonschlinkert/preserve,Copyright (c) 2014-2015- Jon Schlinkert.
pretty-ms,5.0.0,true,New package and not exempt,,MIT,MIT,Approved,pretty-ms,pretty-ms,,https://github.com/sindresorhus/pretty-ms,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
process,0.11.10,false,Exempt - Version closely related to 0.11.9,2,MIT,MIT,Approved,process,process,,https://github.com/shtylman/node-process,Copyright (c) 2013 Roman Shtylman <shtylman@gmail.com>
process-nextick-args,2.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,fsevents/node_modules/process-nextick-args,process-nextick-args,,https://github.com/calvinmetcalf/process-nextick-args,# Copyright (c) 2015 Calvin Metcalf
process-nextick-args,2.0.1,false,Exempt - Version closely related to 2.0.0,2,MIT,MIT,Approved,process-nextick-args,process-nextick-args,,https://github.com/calvinmetcalf/process-nextick-args,# Copyright (c) 2015 Calvin Metcalf
promise-inflight,1.0.1,false,Previously pedigree reviewed,2,ISC,ISC,Approved,promise-inflight,promise-inflight,,https://github.com/iarna/promise-inflight,Copyright (c) 2017- Rebecca Turner
prop-types,15.7.2,false,Previously pedigree reviewed,2,MIT,MIT,Approved,prop-types,prop-types,,https://facebook.github.io/react/,Copyright (c) 2013-present- Facebook- Inc.
properties-parser,0.3.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,properties-parser,properties-parser,,https://github.com/xavi-/node-properties-parser,
proxy-addr,2.0.5,false,Exempt - Version closely related to 2.0.2,2,MIT,MIT,Approved,@kui-shell/proxy/app/node_modules/proxy-addr,proxy-addr,,,Copyright (c) 2014-2016 Douglas Christopher Wilson
prr,1.0.1,false,Exempt - Expected license matched,2,MIT,MIT,Approved,prr,prr,,https://github.com/rvagg/prr,Copyright (c) 2014 Rod Vagg
psl,1.4.0,false,Exempt - Expected license matched,2,MIT,MIT,Approved,psl,psl,NOT FOUND,https://github.com/lupomontero/psl,Copyright (c) 2017 Lupo Montero lupomontero@gmail.com
public-encrypt,4.0.3,false,Exempt - Version closely related to 4.0.0,2,MIT,MIT,Approved,public-encrypt,public-encrypt,,https://github.com/crypto-browserify/publicEncrypt,Copyright (c) 2017 Calvin Metcalf
pump,2.0.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,pumpify/node_modules/pump,pump,,https://github.com/mafintosh/pump,Copyright (c) 2014 Mathias Buus
pump,3.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,pump,pump,,https://github.com/mafintosh/pump,Copyright (c) 2014 Mathias Buus
pumpify,1.5.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,pumpify,pumpify,,https://github.com/mafintosh/pumpify,Copyright (c) 2014 Mathias Buus
punycode,1.3.2,false,Previously pedigree reviewed,2,MIT,MIT,Approved,node-libs-browser/node_modules/url/node_modules/punycode,punycode,,https://mths.be/punycode,Copyright Mathias Bynens <https://mathiasbynens.be/>
punycode,1.4.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,node-libs-browser/node_modules/punycode,punycode,,https://mths.be/punycode,Copyright Mathias Bynens <https://mathiasbynens.be/>
punycode,2.1.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,punycode,punycode,,https://mths.be/punycode,Copyright Mathias Bynens <https://mathiasbynens.be/>
qs,6.5.2,false,Previously pedigree reviewed,2,BSD-3-Clause,BSD-3-Clause,Approved,express/node_modules/qs,qs,,https://github.com/ljharb/qs,Copyright (c) 2014 Nathan LaFreniere and other contributors. All rights reserved.
qs,6.7.0,false,Previously pedigree reviewed,2,BSD-3-Clause,BSD-3-Clause,Approved,@kui-shell/proxy/app/node_modules/qs,qs,,https://github.com/ljharb/qs,Copyright (c) 2014 Nathan LaFreniere and other contributors. All rights reserved.
query-string,6.8.3,false,Exempt - Expected license matched,2,MIT,MIT,Approved,query-string,query-string,NOT FOUND,https://github.com/sindresorhus/query-string,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
querystring,0.2.0,false,Previously pedigree reviewed,2,MIT,,Approved,querystring,querystring,,https://github.com/Gozala/querystring,Copyright 2012 Irakli Gozalishvili. All rights reserved.
querystring-es3,0.2.1,false,Previously pedigree reviewed,2,MIT,,Approved,querystring-es3,querystring-es3,,https://github.com/mike-spainhower/querystring,Copyright 2012 Irakli Gozalishvili. All rights reserved.
querystringify,2.1.1,false,Exempt - Version closely related to 2.1.0,2,MIT,MIT,Approved,querystringify,querystringify,,https://github.com/unshiftio/querystringify,Copyright (c) 2015 Unshift.io- Arnout Kazemier-  the Contributors.
randomatic,3.1.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,randomatic,randomatic,NOT FOUND,https://github.com/jonschlinkert/randomatic,Copyright (c) 2013-2017- Jon Schlinkert.
randombytes,2.1.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,randombytes,randombytes,,https://github.com/crypto-browserify/randombytes,Copyright (c) 2017 crypto-browserify
randomfill,1.0.4,false,Exempt - Version closely related to 1.0.3,2,MIT,MIT,Approved,randomfill,randomfill,,https://github.com/crypto-browserify/randomfill,Copyright (c) 2017 crypto-browserify
range-parser,1.2.1,false,Exempt - Version closely related to 1.2.0,2,MIT,MIT,Approved,@kui-shell/proxy/app/node_modules/range-parser,range-parser,,,Copyright (c) 2012-2014 TJ Holowaychuk <tj@vision-media.ca>
raw-body,2.3.3,false,Exempt - Version closely related to 2.3.2,2,MIT,MIT,Approved,express/node_modules/raw-body,raw-body,,https://github.com/stream-utils/raw-body,Copyright (c) 2013-2014 Jonathan Ong <me@jongleberry.com>
raw-body,2.4.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,@kui-shell/proxy/app/node_modules/raw-body,raw-body,,,Copyright (c) 2013-2014 Jonathan Ong <me@jongleberry.com>
raw-loader,3.1.0,false,Exempt - Expected license matched,2,MIT,MIT,Approved,raw-loader,raw-loader,NOT FOUND,https://github.com/webpack-contrib/raw-loader,Copyright JS Foundation and other contributors
rc,1.2.8,false,Exempt - Version closely related to 1.2.1,2,Apache-2.0 BSD-2-Clause-FreeBSD MIT,Apache-2.0|BSD-2-Clause,Approved,fsevents/node_modules/rc,rc,,https://github.com/dominictarr/rc,Copyright (c) 2011 Dominic Tarr
react,16.11.0,true,New version and not exempt,,MIT,MIT,Approved,react,react,NOT FOUND,https://reactjs.org/,Copyright (c) Facebook- Inc. and its affiliates.
react-dom,16.11.0,true,New version and not exempt,,MIT,MIT,Approved,react-dom,react-dom,NOT FOUND,https://reactjs.org/,Copyright (c) Facebook- Inc. and its affiliates.
react-is,16.11.0,false,Exempt - Expected license matched,2,MIT,MIT,Approved,react-is,react-is,NOT FOUND,https://reactjs.org/,Copyright (c) Facebook- Inc. and its affiliates.
react-tag-autocomplete,5.11.2,false,Exempt - Version closely related to 5.11.1,2,MIT,MIT,Approved,react-tag-autocomplete,react-tag-autocomplete,NOT FOUND,https://github.com/i-like-robots/react-tags,Copyright (c) 2019 Matt Hinchliffe
readable-stream,2.3.6,false,Exempt - Version closely related to 2.3.2,2,KEYWORD MIT UNKNOWN,MIT,Needs Review,fsevents/node_modules/readable-stream,readable-stream,,https://github.com/nodejs/readable-stream,Copyright Node.js contributors. All rights reserved.
readable-stream,3.4.0,false,Previously pedigree reviewed,2,KEYWORD MIT UNKNOWN,MIT,Needs Review,bl/node_modules/readable-stream,readable-stream,,https://github.com/nodejs/readable-stream,Copyright Node.js contributors. All rights reserved.
readdirp,2.2.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,readdirp,readdirp,,https://github.com/paulmillr/readdirp,Copyright (c) 2012-2015 Thorsten Lorenz
rechoir,0.6.2,false,Previously pedigree reviewed,2,MIT,,Approved,rechoir,rechoir,,https://github.com/tkellen/node-rechoir,Copyright (c) 2015 Tyler Kellen
regex-cache,0.4.4,false,Exempt - Version closely related to 0.4.2,2,MIT,MIT,Approved,regex-cache,regex-cache,,https://github.com/jonschlinkert/regex-cache,Copyright (c) 2015-2017- Jon Schlinkert.
regex-not,1.0.2,false,Exempt - Version closely related to 1.0.0,2,MIT,MIT,Approved,regex-not,regex-not,,https://github.com/jonschlinkert/regex-not,Copyright (c) 2016- 2018- Jon Schlinkert.
regexp.prototype.flags,1.2.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,regexp.prototype.flags,regexp.prototype.flags,NOT FOUND,https://github.com/es-shims/RegExp.prototype.flags,Copyright (C) 2014 Jordan Harband
remove-trailing-separator,1.1.0,false,Previously pedigree reviewed,2,ISC,ISC,Approved,remove-trailing-separator,remove-trailing-separator,,https://github.com/darsain/remove-trailing-separator,
repeat-element,1.1.3,false,Exempt - Version closely related to 1.1.2,2,MIT,MIT,Approved,repeat-element,repeat-element,,https://github.com/jonschlinkert/repeat-element,Copyright (c) 2015-present- Jon Schlinkert.
repeat-string,1.6.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,repeat-string,repeat-string,,https://github.com/jonschlinkert/repeat-string,Copyright (c) 2014-2016- Jon Schlinkert.
request,2.88.0,false,Previously pedigree reviewed,2,Apache-2.0,Apache-2.0,Approved,request,request,,https://github.com/request/request,
requestretry,1.13.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,requestretry,requestretry,,https://github.com/FGRibreau/node-request-retry,Copyright (c) 2014 Francois-Guillaume Ribreau
require-directory,2.1.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,require-directory,require-directory,,https://github.com/troygoode/node-require-directory/,Copyright (c) 2011 Troy Goode <troygoode@gmail.com>
require-main-filename,1.0.1,false,Previously pedigree reviewed,2,ISC,ISC,Approved,webpack-dev-server/node_modules/require-main-filename,require-main-filename,,https://github.com/yargs/require-main-filename,Copyright (c) 2016- Contributors
require-main-filename,2.0.0,false,Exempt - Expected license matched,2,ISC,ISC,Approved,require-main-filename,require-main-filename,,https://github.com/yargs/require-main-filename,Copyright (c) 2016- Contributors
requires-port,1.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,requires-port,requires-port,,https://github.com/unshiftio/requires-port,Copyright (c) 2015 Unshift.io- Arnout Kazemier-  the Contributors.
resolve,1.12.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,resolve,resolve,NOT FOUND,https://github.com/browserify/resolve,Copyright (c) 2012 James Halliday
resolve-cwd,2.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,resolve-cwd,resolve-cwd,,https://github.com/sindresorhus/resolve-cwd,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
resolve-dir,1.0.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,resolve-dir,resolve-dir,,https://github.com/jonschlinkert/resolve-dir,Copyright (c) 2015-2016- Jon Schlinkert
resolve-from,3.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,resolve-from,resolve-from,,https://github.com/sindresorhus/resolve-from,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
resolve-url,0.2.1,false,Previously pedigree reviewed,2,MIT X11,MIT,Approved,resolve-url,resolve-url,,https://github.com/lydell/resolve-url,Copyright (c) 2013 Simon Lydell
ret,0.1.15,false,Exempt - Version closely related to 0.1.13,2,MIT,MIT,Approved,ret,ret,,https://github.com/fent/ret.js,Copyright (C) 2011 by Roly Fentanes
retry,0.12.0,false,Previously pedigree reviewed,2,MIT UNKNOWN,MIT,Needs Review,retry,retry,,https://github.com/tim-kos/node-retry,Copyright (c) 2011:
rimraf,2.6.3,false,Exempt - Version closely related to 2.6.1,2,ISC,ISC,Approved,fsevents/node_modules/rimraf,rimraf,,https://github.com/isaacs/rimraf,Copyright (c) Isaac Z. Schlueter and Contributors
rimraf,2.7.1,false,Previously pedigree reviewed,2,ISC,ISC,Approved,rimraf,rimraf,NOT FOUND,https://github.com/isaacs/rimraf,Copyright (c) Isaac Z. Schlueter and Contributors
ripemd160,2.0.2,false,Previously pedigree reviewed,2,MIT,MIT,Approved,ripemd160,ripemd160,,https://github.com/crypto-browserify/ripemd160,Copyright (c) 2016 crypto-browserify
run-queue,1.0.3,false,Previously pedigree reviewed,2,,ISC,Approved | Reference Only,run-queue,run-queue,,https://npmjs.com/package/run-queue,
safe-buffer,5.1.2,false,Exempt - Version closely related to 5.1.0,2,MIT,MIT,Approved,@kui-shell/proxy/app/node_modules/safe-buffer,safe-buffer,,https://github.com/feross/safe-buffer,Copyright (c) Feross Aboukhadijeh
safe-regex,1.1.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,safe-regex,safe-regex,,https://github.com/substack/safe-regex,
safer-buffer,2.1.2,false,Previously pedigree reviewed,2,MIT,MIT,Approved,@kui-shell/proxy/app/node_modules/safer-buffer,safer-buffer,,,Copyright (c) 2018 Nikita Skovoroda <chalkerx@gmail.com>
sax,1.2.4,false,Exempt - Version closely related to 1.2.1,2,ISC MIT UNKNOWN,ISC,Needs Review,fsevents/node_modules/sax,sax,,https://github.com/isaacs/sax-js,Copyright (c) Isaac Z. Schlueter and Contributors
scheduler,0.17.0,false,Exempt - Expected license matched,2,MIT,MIT,Approved,scheduler,scheduler,NOT FOUND,https://reactjs.org/,Copyright (c) Facebook- Inc. and its affiliates.
schema-utils,1.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,schema-utils,schema-utils,,https://github.com/webpack-contrib/schema-utils,Copyright JS Foundation and other contributors
schema-utils,2.5.0,false,Exempt - Expected license matched,2,MIT,MIT,Approved,css-loader/node_modules/schema-utils,schema-utils,NOT FOUND,https://github.com/webpack/schema-utils,Copyright JS Foundation and other contributors
secure-keys,1.0.0,false,Previously pedigree reviewed,2,,MIT,Approved | Reference Only,secure-keys,secure-keys,,,
select-hose,2.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,select-hose,select-hose,,https://github.com/indutny/select-hose,Copyright Fedor Indutny- 2015.
selfsigned,1.10.7,false,Exempt - Version closely related to 1.10.4,2,MIT,MIT,Approved,selfsigned,selfsigned,NOT FOUND,https://github.com/jfromaniello/selfsigned,Copyright (c) 2013 José F. Romaniello
semver,5.7.0,false,Previously pedigree reviewed,2,ISC,ISC,Approved,fsevents/node_modules/semver,semver,,https://github.com/npm/node-semver,Copyright (c) Isaac Z. Schlueter and Contributors
semver,5.7.1,false,Exempt - Version closely related to 5.7.0,2,ISC,ISC,Approved,semver,semver,NOT FOUND,https://github.com/npm/node-semver,Copyright (c) Isaac Z. Schlueter and Contributors
